Operateur;x;y;2G;3G;4G
20815;47.556384745927375;7.360559709098426;0;1;0
20820;48.323038129947406;7.424916352804053;1;1;1
20810;48.323038129947406;7.424916352804053;1;1;1
20801;43.55408634222388;7.057802072979509;1;1;1
20815;43.554274575011696;7.057827772403031;0;1;1
20801;43.56660983204598;7.058749880624257;1;1;0
20820;43.55432525267071;7.057918068718888;1;1;1
20810;43.55434045054501;7.057993468432929;1;1;1
20801;48.34390469368104;7.4274156975999865;1;1;1
20801;47.75868168511326;7.38011099896817;0;1;0
20810;47.75874459097888;7.380116179177149;1;1;1
20815;49.09117138012035;7.4928373987602415;0;1;0
20815;49.12427680691403;7.49571051371148;0;1;0
20810;49.12427578366973;7.495737867794834;1;1;0
20801;49.124257086170005;7.4959969519415415;1;1;0
20820;49.12428401527591;7.495999290716213;1;1;0
20801;49.09154385464628;7.493473066303774;1;1;0
20820;49.091570273281405;7.4934890707302735;1;1;0
20810;49.091570273281405;7.4934890707302735;1;1;0
20810;48.112789945798056;7.4114482522633764;0;1;0
20810;48.11283122941299;7.412030398423857;0;1;0
20801;43.68504381516712;7.071479429201434;1;1;0
20810;47.76926780275356;7.384111731155908;1;1;1
20801;48.86964442955643;7.476903326747592;1;1;0
20801;44.20844231234909;7.109740171455938;1;0;0
20815;47.78236846607281;7.3871580500351195;0;1;1
20815;48.25245354843381;7.426773219906254;0;1;1
20810;47.782457797849325;7.387901009404288;1;1;1
20801;47.75611649442456;7.385781541404425;1;1;1
20810;43.68340883034076;7.073995246510449;1;1;1
20801;47.77171501457935;7.387602906426023;1;1;1
20820;43.623415377208346;7.070288779069921;1;1;1
20801;47.766774954061574;7.387369153334458;0;1;0
20815;47.7668698065132;7.387483941748892;0;1;1
20820;48.39067025761487;7.439731498890939;1;1;0
20801;43.6166181094222;7.070153316261664;1;1;1
20820;48.602873858342775;7.457902000557264;1;1;1
20810;48.602873858342775;7.457902000557264;1;1;1
20815;48.60287335078063;7.457915541764771;0;1;1
20820;47.77266701542138;7.3888982980606634;1;1;1
20801;48.31770863422109;7.434641610966205;1;1;1
20810;43.60637412756557;7.070393121843944;1;1;1
20801;48.03535770896174;7.411549274874377;1;1;0
20820;48.41443965247827;7.443609081975361;1;1;1
20815;49.10157751182686;7.502819762898503;0;1;0
20815;48.41416803403312;7.443883878997133;0;1;1
20810;48.41428429750513;7.4439072537566835;1;1;1
20815;43.60633193313982;7.071518417597498;0;1;1
20820;43.60644735626359;7.071563811713378;1;1;1
20810;43.57204872909376;7.069407158826692;1;1;1
20801;49.10147263673328;7.503455273967233;1;1;0
20820;49.10149058977566;7.503456835047449;1;1;0
20810;49.10149058977566;7.503456835047449;1;1;0
20801;43.60550420444362;7.071967975579222;1;1;1
20820;43.57209494123201;7.069856527896069;1;1;1
20801;43.93579694444558;7.095836094262009;1;0;0
20820;47.62891799062682;7.380080126723967;1;1;1
20810;47.62891799062682;7.380080126723967;1;1;1
20810;48.82294919650554;7.4807200293831215;1;1;1
20820;48.25198922542804;7.4321856911649755;1;1;1
20820;48.8228383880619;7.480792348585822;1;1;1
20810;48.251969239494564;7.43223798487248;1;1;1
20801;44.078841685725955;7.107238673330656;1;0;0
20820;43.615333644074084;7.074613189043777;1;0;0
20820;44.07916835601101;7.107899873571906;1;1;1
20810;44.07916835601101;7.107899873571906;1;1;1
20820;43.59613415545622;7.073409963125949;1;1;1
20801;48.54211542399712;7.458293821314979;1;1;1
20801;43.72325528492999;7.083044645217186;0;0;0
20810;48.76282864291237;7.477352689753293;1;1;1
20801;43.56516147187934;7.0719169633302865;1;1;1
20801;48.76280825348997;7.4778959898226764;1;1;1
20820;48.76288702988812;7.477957259610549;1;0;0
20801;43.62814683856632;7.077459194772544;1;1;0
20810;43.62917122215208;7.077532082800443;1;1;1
20810;43.58774112472438;7.075466274475778;1;1;1
20801;43.59703612149659;7.0762633297979525;1;1;1
20801;43.56856044660141;7.0742522601958315;1;1;1
20801;48.251799770461076;7.436271861361746;1;1;0
20810;43.56419119540725;7.074003906471458;1;1;0
20801;48.81993547390695;7.484935105997709;1;1;1
20820;43.5997617446475;7.077337332009061;1;1;1
20810;43.59983130778582;7.077404266342697;1;1;1
20801;48.26471246987108;7.43918165744758;1;1;1
20815;48.264729930888386;7.439196626366461;0;1;0
20801;43.61548501228652;7.079460275772938;1;1;1
20810;43.614956870336236;7.079608698496495;1;1;1
20815;43.61585327628435;7.079970122509103;0;1;1
20801;48.75364584671984;7.481755093841476;1;1;1
20810;48.87443322788368;7.493319673672014;1;1;1
20820;43.58468770122147;7.079041902795094;1;1;1
20815;48.87444169492087;7.493334060516679;0;1;1
20820;48.874413224977616;7.493372568681024;1;1;1
20801;43.58493093352121;7.079282299981894;1;1;1
20815;48.75304634865308;7.483324808335056;0;1;1
20810;48.75304634865308;7.483324808335056;1;1;1
20810;43.56870422164997;7.078339021026077;1;1;1
20801;47.55357168683339;7.382675767662956;1;1;1
20820;48.753815015939466;7.483486250716411;1;1;1
20820;48.998960353899484;7.504743711562776;1;1;1
20801;48.999199667326735;7.504846614810751;1;1;0
20810;48.999217109395815;7.504861817326953;1;0;1
20820;47.74231198243354;7.398836509735646;1;1;1
20801;48.10519725423514;7.42908783553509;1;1;0
20801;48.40974837447307;7.4547976288961815;1;1;1
20801;47.74238835075143;7.398963102820749;1;1;0
20815;43.60257103646285;7.081938440994446;0;1;1
20801;47.92097417526918;7.414315036887613;0;1;0
20820;43.73371338713345;7.091520405787101;1;1;1
20820;48.4072920733347;7.4556584508870065;1;1;1
20810;48.4072920733347;7.4556584508870065;1;1;1
20820;48.358457550528044;7.451681452121554;1;1;1
20810;48.358457550528044;7.451681452121554;1;1;1
20820;43.68813292321872;7.089281011538126;1;1;1
20801;43.711640890296515;7.091196883370827;1;1;1
20801;47.75541881489876;7.402674127741923;1;1;0
20820;43.71172309235782;7.091885958725899;1;1;1
20815;43.71172262626734;7.091898347193079;0;1;0
20820;48.25888582000271;7.445546389550118;1;1;1
20801;48.47269633184612;7.463680740934505;1;1;1
20810;48.25900007126121;7.445623511144809;1;1;1
20801;47.77797138872321;7.4055846929498745;1;1;1
20815;47.77797987311962;7.4055987693297975;0;1;1
20820;47.75866269307837;7.404145799540828;1;1;1
20810;43.602098273973645;7.085165453898336;1;1;1
20810;47.750207428231555;7.403659667943877;1;1;1
20820;43.5723109388144;7.083291856385131;1;1;1
20815;43.57232673308999;7.083590378339779;0;1;1
20801;43.57224307353113;7.083658771720954;0;0;0
20801;43.60180046365422;7.086136069360929;1;1;1
20815;47.754972275597154;7.406393458718752;0;1;1
20801;48.614400216913886;7.479401645399939;1;1;1
20801;43.57065192898357;7.086197216015678;1;1;1
20810;43.571037370886074;7.086249456150957;1;1;1
20801;47.750156812390756;7.407157469508792;0;1;0
20801;48.4901667623154;7.469925997318789;1;1;1
20801;48.25951166849183;7.450943585393759;1;1;1
20820;48.78306054456261;7.49630728427128;1;1;1
20820;43.605940054196175;7.090572348982331;1;1;1
20801;43.58399777103852;7.089713721368125;1;1;0
20815;48.8227698230405;7.500826646934025;0;1;1
20810;43.601737120822555;7.091884209719108;1;1;1
20820;48.64055342033444;7.486373584714377;1;1;1
20810;48.64055342033444;7.486373584714377;1;1;1
20815;48.64055290955;7.486387135394805;0;1;1
20801;47.94481268837364;7.427542860608402;1;1;1
20820;43.62939380385806;7.094367631478377;1;1;1
20801;48.64058219071875;7.486566377277019;1;1;0
20801;48.271420991864034;7.4551224722699185;1;1;1
20815;43.62933382688505;7.09452459784072;0;1;1
20801;43.62945263139562;7.094719146624696;1;1;1
20810;43.629253079923366;7.0947545035329265;1;1;1
20801;47.69359582075648;7.407483834171931;1;1;1
20820;47.69366570578031;7.407543026812167;1;1;1
20810;48.48032739958976;7.473749509682881;1;1;1
20810;48.78371218678185;7.49981237325578;1;1;1
20810;47.69391180959971;7.407710270062546;1;1;1
20820;44.19121089218191;7.136064275305316;1;1;1
20810;44.19121089218191;7.136064275305316;1;1;1
20810;43.59398223150823;7.093252226775171;1;1;1
20801;48.47924681198952;7.474687326530459;0;0;0
20810;47.737599155568404;7.412905927347074;1;1;1
20801;47.73781332209557;7.4129637788510045;1;1;1
20820;48.25866255012464;7.456971901625564;1;1;1
20810;48.25866255012464;7.456971901625564;1;1;1
20820;44.061678252045276;7.128409053474817;1;1;1
20810;44.061678252045276;7.128409053474817;1;1;1
20810;48.263022999233335;7.457961760991714;1;1;1
20820;48.488748487751394;7.477192602710662;1;1;1
20810;48.48881135852409;7.477197971241107;1;1;1
20815;48.4888916825656;7.47721838526991;0;1;0
20815;48.262970819320685;7.458389244208088;0;1;1
20810;43.57530939216746;7.094336149897594;1;1;1
20820;48.262494046514135;7.458605323142561;1;1;1
20801;48.26255388210134;7.458691369169981;0;1;0
20820;48.28566739557812;7.4606489660579856;1;1;1
20810;48.28566739557812;7.4606489660579856;1;1;1
20801;43.731959235358225;7.106033056651787;0;1;0
20801;48.465831005043164;7.476334039489119;1;1;1
20801;48.285676055705814;7.461135797554938;1;1;1
20801;44.06418905151278;7.130178648402748;0;0;0
20820;43.590398758877846;7.0962936478411045;1;1;1
20801;48.25513972963465;7.458859996564924;1;1;0
20801;48.0563669874284;7.44220629067524;1;1;0
20820;43.6271063688202;7.099115992809606;1;1;1
20801;43.597389126595075;7.097041012530399;1;1;1
20820;44.037914802613855;7.128821551737055;1;1;1
20810;44.037914802613855;7.128821551737055;1;1;1
20815;43.59699446853974;7.097471500725008;0;1;1
20801;47.58107277413003;7.403840727856301;1;1;0
20801;48.36157426001698;7.469645946531532;1;1;1
20815;48.3615912069488;7.469674432108246;0;1;1
20820;47.72854751523113;7.4167515805672535;1;1;1
20801;43.68737952734043;7.10520731089032;1;1;1
20815;43.69153912091451;7.105530443731333;0;1;0
20801;48.73942094500719;7.5025707467346505;1;1;1
20820;43.598368551306706;7.09902018638587;1;1;1
20820;43.577580544341565;7.097658444347715;1;1;1
20801;43.577551372262036;7.097953787642248;1;1;1
20815;43.57761380321522;7.097970641136649;0;1;1
20801;48.544917796470656;7.486526422413312;1;1;1
20801;43.59106719383968;7.099589080233804;1;1;1
20810;43.72924214965534;7.109503632104381;1;1;0
20815;43.59109940020087;7.099690548820625;0;1;1
20810;43.591135342035585;7.099693118522683;1;1;1
20801;43.7292918540966;7.109619034320273;1;1;0
20820;48.68883105673793;7.499828177970466;1;1;1
20810;48.68883105673793;7.499828177970466;1;1;1
20815;48.68883952437075;7.499842514789699;0;1;1
20820;47.60326399012533;7.408725039114697;1;1;1
20815;47.60326399012533;7.408725039114697;0;1;1
20810;47.60326399012533;7.408725039114697;1;1;1
20801;43.57440636955163;7.099402029438607;1;1;1
20801;43.60557850355167;7.102065085005973;1;1;1
20801;43.72291172174868;7.1105895646326704;1;1;0
20820;48.61563597191352;7.494889164689263;1;1;1
20815;48.61555054141655;7.495004115402071;0;1;1
20820;43.93224133902952;7.125882650607519;1;1;0
20810;43.684857710150155;7.108279500026234;1;1;1
20820;47.76860790413113;7.423916277766155;1;0;0
20810;47.76857145524676;7.423926616773958;1;1;1
20820;43.722720001342395;7.111370948012168;1;1;0
20801;43.62278849415033;7.104896847073832;1;1;1
20810;43.57301698487479;7.101359778612928;1;1;1
20820;43.988218479167216;7.131273135890629;1;1;1
20820;43.62267552363054;7.105025184379145;1;1;1
20810;48.61450386377888;7.496952336010934;1;1;1
20801;48.529325790977225;7.489979850785418;1;1;0
20820;48.52926628023663;7.490123973297415;1;1;1
20810;48.52926628023663;7.490123973297415;1;1;1
20815;48.52927526140447;7.490124743036473;0;1;1
20810;43.583660039077174;7.103434716086701;1;1;1
20810;43.981585060868646;7.1324769831188775;1;1;1
20801;43.71875710855774;7.113707555456982;1;1;1
20820;48.570905170367354;7.494808846108611;1;1;1
20810;48.570905170367354;7.494808846108611;1;1;1
20815;48.57091415120435;7.494809617262179;0;1;1
20801;48.57088260268174;7.494929097039321;1;1;1
20810;43.718697182702684;7.114100798707893;1;1;0
20801;48.47775584519941;7.487204414201549;0;1;1
20820;48.53493079094275;7.492346108563597;1;1;1
20810;48.534892820451695;7.492397121028921;1;1;1
20820;43.703611089185706;7.113451073497223;1;1;1
20810;43.57638018333558;7.104388608518395;1;1;1
20820;48.04598846358671;7.451146891111453;1;1;1
20810;48.04598846358671;7.451146891111453;1;1;1
20815;48.04598795658603;7.451160289935168;0;1;1
20801;44.01090653973799;7.136403356453918;1;1;0
20820;43.71956268090004;7.115517211717855;1;1;1
20801;48.668607904515255;7.505717041779518;1;1;0
20801;48.81488244032137;7.518382088687639;1;1;0
20820;48.814899883622324;7.518397241994035;1;1;1
20810;48.814899883622324;7.518397241994035;1;1;1
20815;47.949831208415276;7.444773644651448;0;1;1
20820;47.94960847676439;7.444942800734648;1;1;1
20810;47.94960847676439;7.444942800734648;1;1;1
20801;43.64044067649179;7.111049724743184;1;1;1
20801;47.775458324404624;7.431079099086476;0;1;1
20810;43.64043280432829;7.111495794281977;1;1;0
20810;43.57174637142067;7.106845151376498;1;1;1
20801;43.571669343753115;7.106975944141459;1;1;1
20820;43.64029155004212;7.111895071641197;1;1;1
20801;48.5059473390277;7.493699341853452;1;1;1
20810;43.57204027441125;7.10741142903336;1;1;1
20820;43.57205403462937;7.1075239397105925;1;1;1
20801;48.53636751482161;7.497475763891515;1;1;1
20820;44.17340232724483;7.152712688080049;1;1;0
20820;43.70065420669894;7.118963999645629;1;1;1
20820;48.463337278338834;7.4927183081973086;1;1;1
20810;48.463337278338834;7.4927183081973086;1;1;1
20801;43.66639380503891;7.116661260498493;1;1;1
20810;43.666353172746796;7.116782461380462;1;1;1
20810;43.5694077797412;7.1100728921659835;0;1;1
20815;43.57142899683121;7.110230111942257;0;1;1
20810;44.17334601776141;7.153960891282292;1;1;0
20810;43.585432594794085;7.111828744993883;1;1;1
20820;43.60108000284435;7.113087363777933;1;1;1
20801;43.60108898828545;7.113088008412644;1;1;1
20815;43.60067144181273;7.113169634314799;0;1;1
20815;48.273721119333274;7.478428583143707;0;1;1
20810;48.273674674349195;7.478465132371565;1;1;0
20801;48.46011104771905;7.494392914255864;1;1;1
20801;43.57039529041396;7.111593440652015;1;1;1
20801;43.58552513541953;7.112715400534281;1;1;1
20815;47.63148450088573;7.4250753757559655;0;1;1
20820;43.58795228687467;7.113335702227065;1;1;1
20820;47.63146198967383;7.425193539086318;1;1;1
20810;47.63146198967383;7.425193539086318;1;1;1
20810;43.5880322181128;7.113366226161736;1;1;1
20815;43.58804878333744;7.113404600023776;0;1;1
20801;47.887107875289296;7.446809163492329;1;1;0
20810;47.888049828927954;7.446928317713968;1;0;0
20810;43.56977152492746;7.112837420077788;0;1;1
20820;43.619539735323876;7.116458456889142;1;1;1
20801;43.61884409843968;7.116507709676493;1;1;1
20801;43.61884409843968;7.116507709676493;0;0;0
20815;43.61884175410892;7.116569550722671;0;1;1
20801;43.69703340765913;7.122255234834216;1;1;0
20810;43.56730739665335;7.113193550179472;1;1;1
20810;43.62022138262079;7.11701590514462;1;1;1
20820;44.18387311972698;7.158012899814671;1;1;1
20810;44.18387311972698;7.158012899814671;1;1;1
20810;43.602915414772184;7.116008690294278;1;1;1
20801;48.39730850663981;7.49214500677244;1;1;1
20801;43.71991313969665;7.125295106195249;1;1;1
20815;43.719858283395595;7.125315998780361;0;1;1
20820;43.719871556526165;7.12544119412931;1;1;1
20801;48.313891085054856;7.485684636842203;1;1;1
20815;48.31390853956382;7.485699635150638;0;1;0
20801;43.57611773401586;7.1153620642168685;1;1;1
20801;43.59194087961322;7.1164977121391715;1;1;1
20810;43.72604130443841;7.126221569254913;1;1;1
20810;43.64720667368108;7.120816463666625;1;1;1
20820;43.65399435918217;7.121925253785934;1;1;1
20820;48.66201796802802;7.516763467011418;1;1;1
20810;48.66201796802802;7.516763467011418;1;1;1
20810;43.653918248021455;7.12203146246233;1;1;1
20815;43.65392723373264;7.122032109092959;0;1;1
20801;43.602771935648555;7.1183664868032634;1;1;0
20815;43.574620946232194;7.116580648578376;0;1;1
20810;43.57464461996728;7.11666909404037;1;1;1
20810;43.56269247989225;7.116096393131054;1;1;1
20801;43.56850262290031;7.116600041330239;1;1;1
20801;43.73883940979371;7.1289965736144945;1;1;1
20820;43.568343310097525;7.116762082070486;1;1;1
20810;43.70997899933957;7.127311759639006;1;1;1
20801;43.65348684648188;7.123427502548606;1;1;1
20801;43.56632514890373;7.117236776883569;1;1;1
20801;44.185576767447166;7.162759771270048;1;1;1
20810;43.59347317303685;7.119805994923675;1;1;1
20801;43.5799405644125;7.119565113513115;1;1;1
20820;43.57978499960285;7.119628300168356;1;1;1
20810;43.58240260057531;7.11997745552117;1;1;1
20810;43.66574097782465;7.126035095722491;1;1;1
20810;43.63252854953977;7.123680835536867;1;1;1
20801;47.790703474202864;7.446248520234306;1;1;0
20820;47.79021772523713;7.446221266324816;1;1;1
20820;43.63254182377797;7.123805839882462;1;1;1
20801;43.632531429108646;7.1238423065201895;1;1;1
20815;43.632476106576995;7.12387553975371;0;1;0
20810;47.79047325314115;7.44637640902241;1;1;1
20820;43.66558639622881;7.126309436487074;1;1;1
20810;43.66555614897767;7.1263941416503105;0;1;1
20820;43.58238523752179;7.120434787573677;1;1;1
20801;43.61407617830508;7.122725354769346;1;1;1
20815;43.666718657354814;7.126626852807442;0;1;1
20810;43.58013047156889;7.120495877272903;0;1;1
20801;43.9585990885436;7.148064383134241;1;1;0
20801;43.664792940629454;7.126798391968289;0;1;0
20801;43.664792940629454;7.126798391968289;1;0;0
20801;43.58752315046594;7.121560073442015;1;1;1
20815;47.670415319564896;7.437331043085335;0;1;0
20820;47.67029686350106;7.437601457613501;1;1;1
20810;47.67029686350106;7.437601457613501;1;1;1
20810;48.481353175212966;7.506405661202775;1;1;1
20810;43.61961958746261;7.124327113717989;1;1;1
20820;48.48146172317354;7.506631845577404;1;1;1
20801;48.113309914853545;7.475312021129756;1;1;0
20810;43.58016118068355;7.122059673035788;0;1;0
20810;43.66134368031992;7.127939908567186;1;1;1
20815;43.595416345140684;7.123205992381314;0;1;1
20801;43.598117772082986;7.123958152600706;1;1;1
20810;43.55097942380809;7.120619841620456;0;1;1
20810;43.60821405877222;7.124771286512483;1;1;1
20815;47.44852421149363;7.420762867206974;0;1;1
20820;43.60814123584736;7.124790845832947;1;1;1
20815;43.608428769158806;7.124811535433027;0;1;1
20801;43.68877322695391;7.130737337100169;0;1;0
20820;43.68867391189882;7.130742587998108;1;1;1
20801;47.4486019991221;7.4210882844844;1;1;1
20820;47.44860149537541;7.421101534131971;1;1;1
20810;47.44860149537541;7.421101534131971;1;1;1
20801;47.618309553682636;7.435382465891592;1;0;0
20801;43.58138549681028;7.1237464770488;1;1;1
20801;48.77022205461175;7.534436768508162;0;0;0
20801;48.76958474394073;7.53461302807795;1;1;0
20820;48.761506018012746;7.534319304044059;1;1;1
20810;48.761506018012746;7.534319304044059;1;1;1
20810;43.58133664308275;7.125031924238126;0;1;1
20810;43.57181753734076;7.124446488527451;1;1;1
20815;43.5718577657169;7.12457329917586;0;1;1
20810;43.64962752217338;7.130383933609176;1;1;1
20820;43.579798873710004;7.125429454233732;1;1;1
20810;43.629623890127604;7.129698769633027;1;1;1
20820;43.66938769900565;7.132740154993597;1;1;1
20801;43.70829218342084;7.1356614837810035;0;0;0
20801;43.70829218342084;7.1356614837810035;1;1;1
20820;43.70828935697267;7.135735807980231;1;1;1
20810;43.70837497674617;7.135853788392193;1;1;1
20810;43.585381397750055;7.127182081962697;1;1;1
20820;43.896111914329396;7.149677228920313;1;1;0
20810;43.66938354480793;7.133323264135492;0;1;0
20801;43.63128212013214;7.130636985762272;1;1;1
20820;43.63124570756824;7.1306467656382155;1;0;0
20801;43.669432751234375;7.133450945472882;1;1;1
20810;43.5828920668152;7.127250817758232;0;1;1
20810;43.58138207650158;7.127154543896689;1;1;1
20801;43.63953046994684;7.131715506783619;1;1;1
20820;43.6395541324109;7.131804058604352;1;1;1
20815;43.639562647366084;7.131817079157223;0;1;0
20810;43.639750403030504;7.1318554324296395;1;1;1
20820;48.074804928157555;7.47842696261755;1;1;1
20810;48.074804928157555;7.47842696261755;1;1;1
20801;43.698594190320925;7.136202691953082;1;1;0
20801;48.56507856795499;7.520861581992517;1;1;1
20815;43.895276157492574;7.152221038275411;0;1;0
20810;43.697231423797604;7.137917392479357;1;1;1
20810;43.636653628612876;7.133914794960157;1;1;1
20801;43.56949434976785;7.129149229806001;1;1;1
20801;47.689565577659565;7.448646474347616;1;1;1
20820;47.68947013798836;7.448785369802351;1;1;0
20810;43.55434937921842;7.128666319797155;1;1;1
20801;43.89431927936235;7.153447442953666;1;0;0
20801;43.68041727202201;7.13840311402916;1;1;1
20801;43.55265276616245;7.1292131737143025;1;1;1
20810;43.68082121861756;7.138916515441913;1;1;1
20820;43.73019644527642;7.142787104964929;1;1;1
20810;47.550926728341366;7.439680202523926;1;1;1
20801;47.550790909393925;7.439695544636925;1;1;1
20810;43.73017426497717;7.143369530959375;1;1;1
20820;47.55091369444271;7.43978565399303;1;1;1
20801;43.730041852970935;7.143533907339989;1;1;0
20820;43.68670518019168;7.1408070885387795;1;1;1
20801;43.686459781453976;7.141335674612772;1;1;0
20815;43.565204986348505;7.132954102337808;0;1;1
20801;43.565220132220965;7.133029536166154;1;1;0
20810;43.56469664294516;7.133053772107287;1;1;1
20820;43.56489101991923;7.133154509038085;1;1;1
20820;43.635488584993;7.138718564684577;1;1;1
20801;43.63549757049286;7.138719213721913;0;1;1
20815;43.63552122718801;7.138807762204991;0;1;0
20810;43.63552974128115;7.138820782882055;0;1;1
20801;43.548182255520615;7.13257033823097;1;1;1
20820;43.85771596768756;7.155043475014158;1;1;0
20801;43.92031073007385;7.160514728189686;1;0;0
20810;43.64105221830375;7.14073336769367;1;1;1
20810;43.85949291684653;7.156654900425652;1;1;0
20801;43.64806525474142;7.141835889630294;1;1;1
20801;43.859523159964326;7.157279826025263;1;1;0
20801;48.49530994127981;7.524660308274961;1;1;1
20810;43.64838686962588;7.142144538102028;1;1;0
20815;43.648222770636266;7.142194714856565;0;1;1
20820;43.668152405067055;7.143884531215566;1;1;1
20810;43.7352105089288;7.148829535763652;1;1;1
20801;48.42800630873164;7.519481880679325;0;1;0
20820;43.73489742884076;7.149241783498666;1;1;1
20820;47.654436570650475;7.45448041075532;1;1;1
20810;47.654436570650475;7.45448041075532;1;1;1
20801;47.654416059987724;7.454545410742955;1;1;0
20801;43.65954185449027;7.144031026766843;1;1;1
20815;43.658246038602876;7.143986914337933;0;1;1
20810;48.71652151754304;7.545741465627228;1;1;1
20820;48.9816128674783;7.568991111815773;1;1;0
20801;43.736066578497265;7.150246230171126;1;1;1
20801;48.71663100474173;7.5459416099270875;1;1;1
20820;48.716761219141915;7.546306939714485;1;0;0
20820;43.71806436574519;7.1497355856724285;1;1;1
20801;48.51465755499752;7.529341628790468;1;1;1
20820;48.89113667477045;7.562477041506795;1;1;1
20815;48.89113667477045;7.562477041506795;0;1;1
20810;48.89113667477045;7.562477041506795;1;1;1
20810;43.9294546575446;7.166743516489248;1;1;0
20810;43.65735381668288;7.147062206817052;1;1;1
20820;43.65512493236934;7.147149032428221;1;1;1
20801;43.717815623135735;7.15223953693549;1;1;1
20801;47.592899240580515;7.453727794835912;1;1;0
20810;43.66378801472142;7.148459010237148;1;1;1
20820;43.66033140059987;7.148369985335307;1;1;1
20810;43.74951726561072;7.155038541623397;1;1;1
20815;43.665854265721954;7.149800270339637;0;1;1
20801;43.6658235274973;7.149897341571846;1;1;0
20801;44.06806140483334;7.180097618169342;1;1;0
20815;48.5742590072777;7.540269607991225;0;1;1
20810;48.57434726160564;7.540317997037879;1;1;1
20820;48.57416680956222;7.540560322699192;1;1;1
20810;43.65649462826721;7.151393244837139;1;1;1
20801;43.656294109063936;7.1514531731478295;1;1;1
20801;48.83477706632519;7.5640066874565575;1;1;0
20801;47.983392454153666;7.490660423684024;0;1;1
20820;48.18611528260177;7.508659915564572;1;1;1
20810;48.18611528260177;7.508659915564572;1;1;1
20820;48.83493977856502;7.564935230489783;1;1;1
20810;48.83493977856502;7.564935230489783;1;1;1
20810;43.71059372011713;7.156361371871949;1;1;1
20810;43.680157031802636;7.155145098036511;1;1;1
20801;48.21768743732993;7.5126414806606725;1;1;1
20815;43.659958307467825;7.154126518747701;0;1;1
20810;43.65993986319866;7.154137592056521;1;1;1
20810;48.223347521309115;7.513813933275104;1;1;1
20820;48.2233264707262;7.513893054142531;1;1;1
20815;48.2233264707262;7.513893054142531;0;1;0
20801;48.96779294309168;7.579677601021349;1;1;0
20810;48.96738636409456;7.57971014968032;1;1;0
20801;43.6769694132467;7.1569746299347194;1;1;1
20810;43.69034860164786;7.158194553514328;1;1;1
20810;43.73067358020444;7.162157143219211;1;1;1
20815;43.73053310209163;7.162296039845758;0;1;1
20820;48.52665453906756;7.543862883328341;1;1;1
20810;48.52673484922232;7.543883414170836;1;1;1
20815;48.52675177614632;7.543912013413353;0;1;1
20820;48.59887737431577;7.550339324458334;1;1;1
20810;48.59913762896;7.550837415054126;1;1;1
20820;47.584897766390625;7.464693221895565;1;1;1
20810;47.584897766390625;7.464693221895565;1;1;1
20815;47.58489725771413;7.464706504931934;0;1;0
20815;49.04763540441035;7.590662521089567;0;1;0
20801;48.028050697917415;7.502325026619482;1;1;0
20801;49.047498240222566;7.5909518227490445;1;1;0
20820;49.047516193057945;7.5909534124703715;1;1;0
20810;49.047516193057945;7.5909534124703715;1;1;0
20801;43.94479616256675;7.181049212448958;1;1;0
20801;43.73223421522566;7.167055029203488;1;1;0
20820;43.723721260403416;7.166521966207184;1;1;1
20801;43.66895520188268;7.162959388789025;1;1;1
20815;43.66895472771738;7.162971767429762;0;1;1
20810;43.659287674469724;7.162703508640054;1;1;1
20820;43.659310363721005;7.162816856882453;1;1;1
20815;43.656385811731404;7.162715998720927;0;1;1
20801;43.65642080539449;7.162743362735468;1;1;1
20801;48.75977133656863;7.570100792520558;1;1;1
20810;43.65678487042813;7.163588913643069;1;1;1
20820;48.434708759628066;7.54333718468309;1;1;1
20810;48.434708759628066;7.54333718468309;1;1;1
20815;48.43471774111352;7.5433379621328065;0;1;1
20820;48.434983046798656;7.543469262582513;1;1;0
20801;48.915296782940835;7.585781527693679;1;1;0
20810;48.50276368558715;7.549832534879127;1;1;1
20820;43.67225254838509;7.166265325477123;1;1;1
20820;48.5027664497405;7.549995488147736;1;1;1
20801;43.6627590231977;7.166170472883806;0;1;1
20810;48.339922162639816;7.537296680869365;1;1;1
20820;48.33968774101122;7.538709290004756;1;1;1
20810;43.66292138067437;7.168515709638623;1;1;1
20815;43.66292941656908;7.168541118244543;0;1;1
20820;43.663789174738575;7.168678170233488;1;1;1
20810;43.70266083660547;7.1717455136358845;1;1;1
20810;43.91114528419458;7.187146354647102;1;1;0
20820;43.909895413900365;7.187777604370062;1;0;0
20801;43.909984249859484;7.188045907836192;1;0;0
20801;43.75848679429003;7.177310552594269;1;1;1
20815;43.90147849051786;7.188941991393171;0;1;0
20801;43.90147849051786;7.188941991393171;1;1;0
20810;43.90152763889159;7.189070239719409;1;1;0
20801;43.88797356018594;7.188835174461117;1;1;0
20815;43.88797308300959;7.188847600364313;0;1;0
20820;43.888168880702274;7.18891181970189;1;0;0
20810;43.800546800387;7.1828365992299235;1;1;1
20801;48.342142501050695;7.544017452455334;1;1;1
20810;43.88832857076418;7.189446907055884;1;1;0
20810;43.71959992899446;7.177416019115462;1;1;1
20801;43.80030349409563;7.183540411621148;1;1;0
20801;43.747279548361654;7.179823240182002;1;1;0
20801;43.686353286794656;7.175449452579773;0;0;1
20820;43.686245833116864;7.175901042944463;1;1;1
20810;43.73006815522762;7.179124867895609;1;1;1
20801;48.60760385863539;7.569019312398482;1;1;1
20801;43.663322625981856;7.175197728231198;0;1;1
